gene,snp,snippet
BRCA1,Rs80357902,breast cancer
BRCA1,Rs80357903,breast cancer
BRCA1,Rs80357823,breast cancer
BRCA1,Rs80357558,breast cancer
BRCA1,Rs80357612,breast cancer
BRCA1,Rs80357558,pathogenic for breast cancer
BRCA1,Rs1799966,breast cancer
BRCA1,Rs1799966,breast cancer 
BRCA1,Rs2227945,breast cancer
BRCA1,Rs2227945,breast cancer
BRCA1,Rs2227945,breast cancer 
BRCA1,Rs273897659,breast cancer 
BRCA1,Rs273900730,breast cancer
BRCA1,Rs386833395,breast cancer in
BRCA1,Rs386833395,Ashkenazi Jews
BRCA1,Rs1799966,breast cancer
BRCA1,Rs4986850,breast cancer
BRCA1,Rs4986850,breast cancer
BRCA1,Rs4986850,breast cancer
BRCA1,Rs4986850,"breast cancer,"
BRCA1,Rs4986850,breast cancer
BRCA1,Rs55770810,"breast cancer,"
BRCA1,Rs55770810,breast cancer
BRCA1,Rs62625308,breast cancer
BRCA1,Rs80356875,pathogenic 
BRCA1,Rs80356875,breast cancer
BRCA1,Rs4986850,breast cancer
BRCA1,Rs1799950,breast cancer
BRCA1,Rs1799950,breast cancer
BRCA1,Rs1799950,breast cancer
BRCA1,I4000377,ovarian cancer
BRCA1,I4000377,breast cancer
BRCA1,I4000377,breast cancer
BRCA1,I4000377,ovarian cancer
BRCA1,I4000378,breast cancer and ovarian cancer.
BRCA1,I4000459,breast cancer
BRCA1,I4000459,breast cancer
BRCA1,I4000459,breast cancer
BRCA1,I5009493,breast cancer
BRCA1,I5009511,breast cancer
BRCA1,I5009526,breast cancer
BRCA1,I5009536,breast cancer
BRCA1,Rs80357558,breast cancer
BRCA1,I5009546,breast cancer
BRCA1,I5009553,breast cancer
BRCA1,I5009558,breast cancer
BRCA1,Rs1799950,"along with the two methods used to calculate overall risk estimates for breast cancer, refer to the SNPedia breast cancer entry"
BRCA1,Rs1799950,breast cancer
BRCA1,Rs1799950,breast cancer
BRCA1,Rs1799950,breast cancer
BRCA1,Rs1799950,breast cancer
BRCA1,Rs80356925,breast cancer
BRCA1,Rs80356925,breast cancer
BRCA1,I5009541,breast cancer
BRCA1,Rs80357035,breast cancer
BRCA1,Rs80357347,breast cancer
BRCA1,Rs80357355,breast cancer
BRCA1,Rs80357355,breast cancer
BRCA1,Rs80357382,breast cancer
BRCA1,Rs80357405,pathogenic for breast cancer
BRCA1,Rs80357405,breast cancer
BRCA1,Rs80357433,breast cancer
BRCA1,Rs80357433,BRCA1 gene
BRCA1,Rs80357508,breast cancer
BRCA1,Rs80357347,breast cancer
BRCA1,Rs80357509,breast 
BRCA1,Rs80357509,3485_3485delA 
BRCA1,Rs80357509,breast cancer
BRCA1,Rs80357511,breast cancer
BRCA1,Rs80357511,breast cancer
BRCA1,Rs80357520,3878delTA
BRCA1,Rs80357520,rs80357520
BRCA1,Rs80357520,cancer 
BRCA1,Rs80357520,breast 
BRCA1,Rs80357010,breast cancer 
BRCA1,Rs80357509,cancer 
BRCA1,Rs80357347,pathogenic
BRCA1,Rs80357509,breast cancer
BRCA1,Rs80357318,breast cancer
BRCA1,Rs80357035,BRCA1 gene 
BRCA1,Rs80357318,pathogenic for breast cancer
BRCA1,Rs80357035,breast cancer
BRCA1,Rs80357071,breast cancer
BRCA1,Rs80357071,breast cancer
BRCA1,Rs80357071,breast cancer
BRCA1,Rs80357115,pathogenic
BRCA1,Rs80357115,breast cancer
BRCA1,Rs80357115,breast cancer
BRCA1,Rs80357115,breast cancer
BRCA1,Rs80357131,breast cancer
BRCA1,Rs80357071,pathogenic 
BRCA1,Rs80357161,breast cancer
BRCA1,Rs80357161,BRCA1 gene
BRCA1,Rs80357284,breast cancer
BRCA1,Rs80357161,breast cancer in ClinVar.
BRCA1,Rs80357162,breast cancer
BRCA1,Rs80357259,breast cancer
BRCA1,Rs80357284,breast 
BRCA1,Rs80357284,cancer 
BRCA1,Rs80357284,rs80357284
BRCA1,Rs80357284,W1782X
BRCA2,Rs28897756,breast cancer
BRCA2,Rs28897756,Dutch families
BRCA2,Rs28897756,risk for breast cancer
BRCA2,Rs28897756,breast cancer
BRCA2,Rs28897756,pathogenic
BRCA2,Rs28897756,breast cancer
BRCA2,Rs28897756,breast cancer
BRCA2,Rs28897756,breast cancer
BRCA2,Rs1799954,breast cancer
BRCA2,Rs1801426,breast cancer
BRCA2,Rs1801426,breast cancer
BRCA2,Rs4987047,increased risk for breast cancer
BRCA2,Rs1801426,breast cancer
BRCA2,Rs28897756,breast cancer
BRCA2,Rs4987047,breast cancer
BRCA2,Rs4987117,breast cancer
BRCA2,Rs4987117,calculate overall risk estimates for breast cancer
BRCA2,Rs80359550,breast cancer
BRCA2,Rs1799954,increased risk for breast cancer
BRCA2,Rs80359550,breast cancer
BRCA2,Rs4987117,breast cancer
BRCA2,Rs4987117,breast cancer
BRCA2,Rs4987117,breast cancer
BRCA2,Rs4987117,increased risk for breast cancer
BRCA2,Rs4987117,breast cancer
BRCA2,Rs4987117,breast cancer
BRCA2,Rs4987117,breast cancer
BRCA2,Rs4987117,breast cancer
BRCA2,Rs4987117,BRCA2 gene
BRCA2,Rs4987117,breast cancer
BRCA2,Rs4987117,breast cancer
BRCA2,Rs4987117,BRCA2 gene
BRCA2,Rs11571833,breast cancer
BRCA2,I5005578,breast cancer
BRCA2,Rs11571746,breast cancer
BRCA2,I4000379,breast cancer
BRCA2,I4000466,breast cancer
BRCA2,I4000466,breast cancer
BRCA2,I5005576,breast cancer
BRCA2,I5005576,mutations
BRCA2,I5005576,breast cancer
BRCA2,I5005576,causal/pathogenic
BRCA2,I5005576,breast cancer
BRCA2,I5005578,breast cancer
BRCA2,I5005578,mutations
BRCA2,I5005578,breast cancer
BRCA2,I5005578,causal/pathogenic
BRCA2,Rs11571833,increased risk for breast cancer
BRCA2,I5005579,mutations
BRCA2,I5005579,breast cancer
BRCA2,I5005579,breast cancer
BRCA2,I5005579,breast cancer
BRCA2,Rs11571746,breast cancer
BRCA2,Rs11571746,breast cancer
BRCA2,Rs11571746,breast cancer
BRCA2,I5005579,causal/pathogenic
BRCA2,I5009091,causal/pathogenic
BRCA2,I5009091,breast cancer
BRCA2,I5009091,breast cancer
BRCA2,I5009091,breast cancer
BRCA2,I5009090,breast cancer
BRCA2,I5009090,causal/pathogenic
BRCA2,I5009090,breast cancer
BRCA2,I5009090,mutations
BRCA2,I5009090,breast cancer
BRCA2,I5009091,mutations
BRIP1,Rs587778134,Icelanders
BRIP1,Rs587778134,reduced average lifespan
BRIP1,Rs587778134,cancer
BRIP1,Rs587778134,ovarian cancer
BRIP1,Rs587778134,ovarian cancer
BRIP1,Rs587778134,cancer
BRIP1,Rs587778134,ovarian cancer
BRIP1,Rs587778134,ovarian cancer
BRIP1,Rs4986764,Kazakhstan.
BRIP1,Rs4986764,prostate cancer.
BRIP1,Rs4986764,breast cancer
BRIP1,Rs4986764,prostate cancer
BRIP1,Rs4986764,familial breast cancer risk
BTBD9,Rs9296249,restless legs syndrome
BTBD9,Rs4714156,sleep disorder
BTBD9,Rs4714156,restless legs syndrome
BTBD9,Rs4714156,restless legs syndrome
BTBD9,Rs4714156,SNP 
BTBD9,Rs3923809,restless legs syndrome
BTBD9,Rs3923809,restless legs syndrome
BTBD9,Rs3923809,restless legs syndrome
BTBD9,Rs3923809,restless legs syndrome
BTBD9,Rs3923809,restless legs syndrome
BTBD9,Rs3923809,restless legs syndrome
BTBD9,Rs3923809,restless legs syndrome
BTBD9,Rs3923809,restless legs syndrome
BTBD9,Rs3923809,restless legs syndrome
BTBD9,Rs3923809,restless legs syndrome
BTD,Rs13078881,symptomatic children
BTD,Rs35034250,pathogenic
BTD,Rs35034250,benign
BTD,Rs13078881,biotinidase deficienc
BTD,Rs13078881,biotinidase deficiency.
BTD,Rs13078881,biotinidase deficiency
BTD,Rs13078881,biotinidase deficiency
BTD,Rs13078881,biotinidase deficiency
C21orf91,Rs2824499,cold sore
C21orf91,Rs2824499,cold sore
C21orf91,Rs2824499,labialis
C21orf91,Rs2824499,herpes simplex
C21orf91,Rs2824495,cold sore
C21orf91,Rs2824495,cold sore
C21orf91,Rs2824495,herpes simplex
C21orf91,Rs1047978,cold sore
C21orf91,Rs1047978,cold sore
C21orf91,Rs1047978,labialis
C21orf91,Rs1047978,herpes simplex
C21orf91,Rs2824495,labialis
C3,Rs2230201,systemic lupus erythematosus
C3,Rs7951,level of the C3 protein was lower
C3,Rs7951,systemic lupus erythematosus (SLE)
C3,Rs2230201,higher risk for systemic lupus erythematosus (SLE)
C3,Rs2230201,systemic lupus erythematosus (SLE)
C3,Rs1047286,ARMD
C3,Rs2230199,ARMD
C3,Rs11569562,bronchial asthma
C3,Rs1047286,ARMD 
C3,Rs1047286,SNP 
C3,Rs2230199,ARMD
C5,Rs10985112,Rheumatoid Arthritis
C5,Rs7026551,Rheumatoid Arthritis
C5,Rs7026551,Rheumatoid Arthritis
C6orf10,Rs910049,sclerosis
C6orf10,Rs910049,coronary artery disease
C6orf10,Rs910049,multiple sclerosis
C6orf10,Rs910049,type-1 diabetes
C6orf10,Rs910049,type-2 diabetes
C6orf10,Rs3129934,type 1 diabetes
C6orf10,Rs3129934, type 1 diabetes
C6orf10,Rs3129934,type-1 diabetes
C6orf10,Rs3129934,type 1 diabetes
C6orf10,Rs3129934,MS
C6orf10,Rs3129934,multiple sclerosis
C6orf10,Rs3129934,multiple sclerosis
C6orf10,Rs3129934, autoimmune diseases
C6orf10,Rs3129900, This new pain medication was approved in Europe in late 2006
C6orf10,Rs3129900,liver injury
C6orf10,Rs3129900,liver injury
C6orf10,Rs3129934,type-1 diabetes
CACNA1A,Rs121908236,Clinical spectrum of episodic ataxia type 2.
CACNA1C,Rs2159100,schizophrenia
CACNA1C,Rs80315385,arrhythmia disorder
CACNA1C,Rs80315385,arrhythmia disorder
CACNA1C,Rs80315385,cardiac L-type calcium channel mutations
CACNA1C,Rs80315385,cardiac L-type calcium channel mutations
CACNA1C,Rs80315385,cardiac L-type calcium channel mutations
CACNA1C,Rs80315385,arrhythmia disorder
CACNA1C,Rs2159100,bipolar disorder
CACNA1C,Rs80315385,arrhythmia disorder
CACNA1C,Rs2159100,schizophrenia
CACNA1C,Rs121912776,J-wave syndromes
CACNA1C,Rs2159100,schizophrenia
CACNA1C,Rs1006737,decreased outflow of information from medial frontal gyrus
CACNA1C,Rs121912776,Loss-of-function
CACNA1C,Rs121912776,sudden cardiac death
CACNA1C,Rs1006737,medial frontal gyrus
CACNA1C,Rs2159100,bipolar disorder
CACNA1C,Rs2159100,schizophrenia
CACNA1C,Rs2159100,bipolar disorder
CACNA1C,Rs2159100,bipolar disorder
CACNA1D,Rs3774426,blood pressure
CACNA1D,Rs312481,hypertension
CACNA1D,Rs312481,systolic and diastolic blood pressure
CACNA1D,Rs3774426,hypertension with L-type dCCBs (calcium channel blockers)
CACNA1D,Rs3774426,lowered systolic and diastolic blood pressure
CACNA1D,Rs3774426,hypertension
CACNA1D,Rs3774426,lowered systolic and diastolic blood pressure
CACNA1D,Rs3774426,hypertension 
CACNA1D,Rs3774426,hypertension
CACNA1G,Rs12603112,autism
CACNA1S,Rs1800559,hyperthermia
CACNA1S,Rs80338779,Early onset of hypokalaemic periodic paralysis caused by a novel mutation of the CACNA1S gene.
CACNA1S,Rs80338779,hypokalaemic periodic
CACNA1S,Rs80338779,CACNA1S gene
CACNA1S,Rs80338779,hypokalaemic periodic paralysis
CACNA1S,Rs28930069,"hypokalemic periodic paralysis, type 1"
CACNA1S,Rs80338779,paralysis
CACNA1S,Rs1800559,malignant hyperthermia
CACNA1S,Rs1800559,malignant hyperthermia
CACNA1S,Rs1800559,Malignant-hyperthermia
CACNA1S,Rs1800559,malignant hyperthermia
CACNA1S,Rs28930068,"hypokalemic periodic paralysis, type 1"
CACNB2,Rs2799573,bipolar disorder
CACNB2,Rs2799573,major depressive disorder
CACNB2,Rs2799573,schizophrenia
CACNB2,Rs2799573,bipolar disorder
CACNB2,Rs2799573,bipolar disorder
CACNB2,Rs2799573,schizophrenia
CACNB2,Rs2799573,bipolar disorder
CACNB2,Rs2799573,major depressive disorder
CACNB2,Rs2799573,ADHD
CACNB2,Rs2799573,autism spectrum disorder
CACNB2,Rs2799573,psychiatric disorders
CACNB2,Rs11014166,blood pressure
CACNB2,Rs2799573,schizophrenia
CALHM1,Rs2986017,late-onset Alzheimer's disease
CALHM1,Rs2986017,Alzheimer's disease
CALR3,Rs142951029,Familial hypertrophic cardiomyopathy
CALU,Rs339097,Caucasians
CALU,Rs339097,African Americans
CAMK1,Rs2304277,mutation 
CAMK1,Rs2304277,cancer 
CAMK1,Rs1052133,lung cancer
CAMK1,Rs1052133,lung cancer
CAMK1,Rs1052133,gallbladder cancer
CAMK1,Rs2304277,risk of ovarian cancer
CAMK1,Rs1052133,bladder cancer
CAMK1,Rs1052133,lung cancer
CAMK1,Rs1052133,gallbladder cancer
CAMK1,Rs1052133,bladder cancer
CAMK1,Rs1052133,lung cancer
CAMK1,Rs1052133,lung cancer
CAMK1,Rs1052133,gallbladder cancer
CAMK1,Rs1052133,lung cancer
CARD14,Rs281875215,psoriasis
CARD14,Rs281875212,gain-of-function mutation
CARD14,Rs281875212,autosomal dominantly inherited psoriasis
CARD14,Rs281875214,autosomal dominantly inherited psoriasis
CARD14,Rs281875214,autosomal dominantly inherited psoriasis
CARD14,Rs281875215,dominantly inherited psoriasis
CARD14,Rs281875215,autosomal dominantly inherited
CARD9,Rs4077515,ulcerative colitis
CARD9,Rs4077515,Crohn's disease
CASP3,Rs1049216,significantly decrease the Non-Hodgkin Lymphoma.
CASP3,Rs1049216,Non-Hodgkin Lymphoma.
CASP3,Rs6948,non-Hodgkin lymphoma
CASP3,Rs6948,multiple myeloma
CASP3,Rs6948,squamous cell carcinoma
CASP3,Rs6948,susceptibility to non-Hodgkin lymphoma
CASP3,Rs6948,susceptibility to multiple myeloma
CASP3,Rs6948,risk of squamous cell carcinoma of the head and neck
CASP8,Rs13113,lymphoma
CASP9,Rs1052576,colon cancer
CASP9,Rs1052576,lung cancer
CASP9,Rs1052576,lymphoma
CASP9,Rs1052576,gastric cancer
CASP9,Rs1052576,cancer
CASP9,Rs1052576,DNA fragmentation and apoptosis
CASP9,Rs1052576,nuclear membrane breakdown
CASP9,Rs1052576,multiple myeloma
CASP9,Rs1052576,cancers
CASP9,Rs1052576,non-Hodgkin lymphoma
CASP9,Rs1052576,non-small cell lung cancer
CASP9,Rs1052576,myeloma
CASP9,Rs1052576,general cancer risk
CASP9,Rs1052576,ADHD
CASP9,Rs1052576,Multiple myeloma
CASP9,Rs1052576,cellular transformation
CASP9,Rs1052576,liver cancer
CASP9,Rs1052576,multiple myeloma
CASP9,Rs1052576,bladder cancer
CASP9,Rs4645978,multiple myeloma
CASP9,Rs4645978,Koreans
CASP9,Rs4645978,lung cancer
CASP9,Rs4645978,myeloma
CASP9,Rs4645978,SNP
CASP9,Rs4645978,lung cancer
CASP9,Rs1052576,Multiple myeloma
CASP9,Rs1052576,bladder cancer
CASP9,Rs1052576,Non-Hodgkin Lymphoma
CASP9,Rs1052576,chronic lymphocytic leukemia
CASP9,Rs1052576,Non-Hodgkin’s lymphomas
CASP9,Rs1052576,Non-Hodgkin Lymphoma
CASP9,Rs1052576,multiple myeloma
CASP9,Rs1052576,Non-Hodgkin Lymphoma
CASP9,Rs1052576,increased risk of death
CASP9,Rs1052576,bladder cancer
CASP9,Rs1052576,dose dependent effect
CASP9,Rs1052576,cancer 
CASP9,Rs1052576,cancer
CASP9,Rs1052576,B cell chronic lymphocytic leukemia
CASP9,Rs1052576,lung cancer
CASP9,Rs1052576,gastric cancer
CASP9,Rs1052576,cancer 
CASP9,Rs1052576,apoptosis
CASP9,Rs1052576,DNA fragmentation
CASP9,Rs1052576,nuclear membrane breakdown
CASP9,Rs1052576,revention of cellular transformation
CASP9,Rs1052576,immune response
CASP9,Rs1052576,development
CASP9,Rs1052576,cancers
CASP9,Rs1052576,non-Hodgkin lymphoma
CASP9,Rs1052576,non-small cell lung cancer
CASP9,Rs1052576,multiple myeloma
CASP9,Rs1052576,cancer
CASP9,Rs1052576,follicular lymphoma
CASP9,Rs1052576,colon cancer
CASP9,Rs1052576,myeloma 
CASP9,Rs1052576,lymphoma
CASP9,Rs1052576,cancer
CASP9,Rs1052576,marginal zone lymphoma
CASP9,Rs1052576,Follicular lymphoma
CASP9,Rs1052576,Diffuse large B cell lymphoma
CASP9,Rs1052576,B-cell lymphomas
CASP9,Rs1052576,T cell lymphomas
CASP9,Rs1052576,B-cell lymphomas
CASP9,Rs1052576,liver cancer
CASP9,Rs1052576,B-cell lymphomas
CASP9,Rs1052576,B-lymphocytes
CASP9,Rs1052576,Non-Hodgkin Lymphoma
CASP9,Rs1052576,multiple myeloma
CASP9,Rs1052576,bladder cancer
CASP9,Rs1052576,bladder cancer
CASP9,Rs1052576,bladder cancer
CASP9,Rs1052576,bladder cancer
CASP9,Rs1052576,bladder cancer
CASP9,Rs1052576,multiple myeloma
CAV3,Rs72546667,hyper-CK-emia
CAV3,Rs116840785,rippling muscle disease
CAV3,Rs72546667,muscular dystrophy.
CAV3,Rs116840798,skeletal muscle
CAV3,Rs116840788,CAV3 
CAV3,Rs116840788,CAV3 
CAV3,Rs116840785,rippling muscle disease
CAV3,Rs116840785,rippling muscle disease
CAV3,Rs28936685,rippling muscle disease
CAV3,Rs116840782,rippling muscle
CAV3,Rs116840782,muscular dystrophy genes
CAV3,Rs116840782,novel caveolin-3 mutation
CAV3,Rs116840782,rippling muscle
CAV3,Rs116840782,muscular dystrophy
CAV3,Rs116840776,sudden infant death syndrome.
CAV3,Rs116840776,muscular dystrophy
CAV3,Rs116840785,rippling muscle disease.
CBLB,Rs3087243,type 1 diabetes odds ratio 1.37 and 1.28
CBLB,Rs3087243,acute rejection development
CBLB,Rs3087243,acute rejection
CBLB,Rs3087243,risk factor for developing rheumatoid arthritis (RA)
CBLB,Rs3087243,type-1 diabetes
CBLB,Rs3087243,type-1 diabetes
CBLB,Rs3087243,autoimmune thyroid disease
CBLB,Rs3087243,1.5 fold increased risk of type-1 diabetes
CBLB,Rs3087243,autoimmune thyroid disease
CBLB,Rs3087243,1.3 fold increased risk of autoimmune thyroid disease
CBLB,Rs3087243,autoimmune thyroid disease
CBS,Rs5742905,conotruncal heart defects
CBS,Rs5742905,blood pressure
CBS,Rs5742905,conotruncal heart defects
CBS,Rs5742905,spina bifida
CBS,Rs5742905, hypertension
CBS,Rs5742905,spina bifida
CBS,Rs5742905,Homocystinuria
CBS,Rs5742905,blood pressure progression
CBS,Rs5742905,glaucoma
CBS,Rs5742905,pseudoexfoliation syndrome
CBS,Rs5742905,Homocystinuria
CBS,Rs234706,Ehlers-Danlos syndrome
CBS,Rs121964972,Homocystinuria
CBS,Rs5742905,incident hypertension
CCDC122,Rs3088362,increased susceptibility to leprosy 
CCDC174,Rs869025342,infantile hypotonia
CCDC174,Rs869025342,psychomotor retardation
CCL2,Rs4586,Polygenic
CCL2,Rs4586,Sickle Cell Disease
CCL2,Rs4586,carotid atherosclerosis
CCL2,Rs4586,MCP-1 promoter variant -362C associated with protection
CCL2,Rs4586,pulmonary tuberculosis
CCL2,Rs4586,knee osteoarthritis
CCL2,Rs3917887,nephropathy
CCL2,Rs3917887,chemotactic 
CCL2,Rs3917887,Monocyte 
CCL2,Rs3917887,cytokine 
CCL2,Rs3917887,inflammatory 
CCL2,Rs3917887,polymyositis/dermatomyositis
CCL26,Rs2302009,"eosinophilic esophagitis,"
CCL26,Rs2302009,esophagitis
CCL26,Rs2302009,gastroesophageal reflux disease
CCL26,Rs2302009,eosinophilic esophagitis
CCR2,Rs1799864,recurrent venous thromboembolism
CCR2,Rs1799864,AIDS 
CCR2,Rs1799864,HIV
CCR2,Rs1799864,AIDS 
CCR5,Rs333,type 1 diabetes
CCR5,Rs333,HIV
CCR5,Rs333,abdominal aortic aneurysm
CCR5,Rs2856758,coronary heart disease among US women
CCR5,Rs333,aneurysms
CCR5,Rs2856758,resistance to HIV infection
CCR5,Rs2856758,resistance to HIV
CCR5,Rs1800452,hay-fever
CCR5,Rs1800452,hay-fever
CCR5,Rs2856758,selection pressure from plague (Black Death) or smallpox
CD14,Rs2569190,cerebrovascular diseases
CD14,Rs2569190,elevated IgE levels
CD14,Rs5744455,pylori infection
CD14,Rs2569190,smokers 
CD14,Rs2569190,stroke 
CD14,Rs2569190,non-smokers
CD2AP,Rs9349407,Alzheimer
CD33,Rs3865444,Alzheimer's disease
CD33,Rs3865444,Alzheimer's disease
CD40,Rs4810485,Europeans
CD40,Rs4810485, rheumatoid arthritis (RA)
CD40,Rs4810485,autoimmune disease
CD40,Rs4810485,European ancestry
CD40,Rs4810485,Korean ancestry
CD40,Rs4810485,orean ancestry
CD40,Rs4810485,RA 
CD40,Rs4810485,Korean
CD44,Rs353644,vaccine-induced immunity to HBV infection
CD58,Rs12044852,multiple sclerosis
CD58,Rs2300747,multiple sclerosis
CD58,Rs2300747,protective
CD59,Rs397514767,hemolytic anemia and immune-mediated polyneuropathy
CDH1,Rs587780784,diffuse gastric cancer
CDH1,Rs587780784,hereditary diffuse gastric cancer
CDH1,Rs587780787,pathogenic rare mutation
CDH1,Rs587780787,hereditary diffuse gastric cancer
CDH1,Rs587780787,gastric cancer
CDH1,Rs587783047,gastric cancer 
CDH1,Rs587783047,R63X
CDH1,Rs587783047,gastric cancer in ClinVar
CDH1,Rs786201045,hereditary diffuse gastric cancer
CDH1,Rs587780784,pathogenic 
CDH1,Rs786201045,hereditary diffuse gastric cancer
CDH1,Rs786202033,gastric cancer
CDH1,Rs786203752,hereditary diffuse gastric cancer
CDH1,Rs863224505,hereditary diffuse gastric cancer
CDH1,Rs864622655,gastric cancer
CDH1,Rs876660771,cancer 
CDH1,Rs876660771,gastric 
CDH1,Rs786201045,gastric cancer
CDH1,Rs587780784,hereditary diffuse gastric cancer
CDH1,Rs587776398,gastric cancer
CDH1,Rs587780784,hereditary diffuse gastric cancer
CDH1,I5004969,gastric cancer
CDH1,I5004970,gastric cancer
CDH1,I5004970,gastric cancer
CDH1,I5004971,gastric cancer
CDH1,I5004971,gastric cancer
CDH1,I5004974,gastric cancer
CDH1,I5004975,gastric cancer
CDH1,Rs587780784,pathogenic rare mutation
CDH1,Rs121964875,hereditary diffuse gastric cancer
CDH1,Rs13689,arsenic-related skin lesions
CDH1,Rs13689,arsenic-related skin
CDH1,Rs13689,E-cadherin polymorphisms
CDH1,Rs1862748,colorectal cancer
CDH1,Rs1862748,rsenic-related skin lesions
CDH1,Rs1862748,"West Bengal, India"
CDH1,Rs587780113,gastric cancer
CDH1,Rs13689,E-cadherin polymorphisms
CDH13,Rs6565113,attention deficit/hyperactivity disorder
CDH13,Rs6565113,autism spectrum disorder
CDH13,Rs6565113,autism spectrum disorder.
CDH13,Rs6565113,attention-deficit/hyperactivity disorder
CDH13,Rs6565113,attention deficit hyperactivity disorder
CDH13,Rs6565113,attention-deficit/hyperactivity disorder
CDH23,Rs111033271,Usher syndrome and nonsyndromic deafness.
CDH23,Rs111033271,hearing loss
CDH23,Rs111033271,Usher syndrome
CDH23,Rs111033271,nonsyndromic deafness
CDH23,Rs372388344,pathogenic variant
CDKAL1,Rs4712523,type 1 diabetes
CDKAL1,Rs4712523,type 2 diabetes
CDKAL1,Rs7754840,type-2 diabetes
CDKAL1,Rs7754840,type-2 diabetes
CDKAL1,Rs7754840,type-2 diabetes
CDKAL1,Rs7754840,higher glucose
CDKAL1,Rs7754840,type-2 diabetes
CDKAL1,Rs4712523,type 2 diabetes
CDKAL1,Rs7754840,type-2 diabetes
CDKAL1,Rs4712523, type-2 diabetes
CDKAL1,Rs4712523,type 2 diabetes
CDKAL1,Rs4712523,glycated hemoglobin
CDKAL1,Rs4712523,ype-2 diabetes 
CDKAL1,Rs4712523,type 2 diabetes
CDKAL1,Rs4712523,type 1 diabetes
CDKAL1,Rs4712523,type-2 diabetes
CDKAL1,Rs10946398,Type II Diabetes
CDKAL1,Rs4712523,type 2 diabetes
CDKAL1,Rs4712523,type 2 diabetes
CDKAL1,Rs4712523,related quantitative traits
CDKAL1,Rs4712523,type 2 diabetes
CDKN1A,Rs1801270,cancer
CDKN1A,Rs3176336,breast cancer
CDKN1A,Rs3176336,breast cancer
CDKN1A,Rs2395655,leukemia
CDKN1A,Rs2395655,early-onset disorders
CDKN1A,Rs2395655,breast cance
CDKN1A,Rs1801270,"chronic obstructive pulmonary disease (COPD),"
CDKN1A,Rs1801270,lung cancer
CDKN1A,Rs1801270,increased tumor susceptibility 
CDKN1A,Rs2395655,ovarian cancer
CDKN1A,Rs1059234,sporadic colorectal cancer
CDKN1A,Rs1059234,breast cancer
CDKN1A,Rs1059234,Bladder cancer
CDKN1A,Rs1059234,squamous cell carcinoma of the head and neck
CDKN1A,Rs1059234,sporadic colorectal cancer
CDKN1A,Rs1059234,breast cancer 
CDKN1A,Rs1059234,Bladder cance
CDKN1A,Rs1059234,squamous cell carcinoma of the head and neck
CDKN1A,Rs1059234,ovarian cancer
CDKN1B,Rs34330,breast cancer
CDKN1B,Rs34330,prostate cancer
CDKN1B,Rs34330, endometrial cancer
CDKN1B,Rs34330,prostate cancer
CDKN1B,Rs34330,endometrial cancer
CDKN1B,Rs34330,endometrial cancer
CDKN1B,Rs34330,prostate cancer 
CDKN1B,Rs34330,breast cancer
CDKN1B,Rs34330,breast cancer
CDKN2A,Rs1800586,"malignant melanoma,"
CDKN2A,Rs1800586,cancer.
CDKN2A,Rs1800586,malignant melanoma
CDKN2A,Rs3731239,breast cancer
CDKN2A,Rs3731239,ovarian cancer
CDKN2A,Rs3731239,breast cancer
CDKN2B,Rs3217992,ovarian cancer risk
CDKN2B,Rs3217992,British population
CDKN2B,Rs3217992,breast cancer
CDKN2B,Rs3217992,single-nucleotide polymorphisms 
CDKN2B,Rs3217992,older people
CDKN2B,Rs3217992,cell cycle single-nucleotide polymorphisms
CDKN2B,Rs3217992,Han Chinese
CDKN2B,Rs3217992,male 
CDKN2B,Rs3217992,myocardial infarctions
CDKN2B,Rs3217992,breast cancer
CDKN2B,Rs3217992,ovarian cancer
CDKN2B,Rs3217992,myocardial infarctions
CDKN2B,Rs3217992,Multiple Disease Phenotypes Correlate with ANRIL Expression
CDKN2B-AS1,Rs564398,Korean population
CDKN2B-AS1,Rs564398,Western
CDKN2B-AS1,Rs564398,Chinese Han population
CDKN2B-AS1,Rs564398,Asians
CDKN2B-AS1,Rs564398,obesity
CDKN2B-AS1,Rs564398,type 2 diabetes
CDKN2B-AS1,Rs564398,French Europids
CDKN2B-AS1,Rs496892,Japanese patients
CDKN2B-AS1,Rs4977574,Coronary artery disease
CDKN2B-AS1,Rs564398,gestational diabetes mellitus
CDKN2B-AS1,Rs496892,intracranial aneurysms
CDKN2B-AS1,Rs496892,atherosclerotic stroke
CDKN2B-AS1,Rs496892,periodontitis
CDKN2B-AS1,Rs496892,coronary heart disease
CDKN2B-AS1,Rs496892,coronary artery disease
CDKN2B-AS1,Rs496892,familial and sporadic intracranial aneurysms
CDKN2B-AS1,Rs4977574,myocardial infarction
CDKN2B-AS1,Rs564398,Han Chinese
CDKN2B-AS1,Rs564398,type 1 diabetes
CDKN2B-AS1,Rs564398,type 2 diabetes
CDKN2B-AS1,Rs496892,atherosclerotic stroke
CDKN2B-AS1,Rs564398,type 2 diabetes 
CDKN2B-AS1,Rs564398,type 2 diabetes
CDKN2B-AS1,Rs564398,type 2 diabetes
CDKN2B-AS1,Rs564398,type 2 diabetes
CDKN2B-AS1,Rs564398,type 2 diabetes
CDKN2B-AS1,Rs564398,type 2 diabetes
CDKN2B-AS1,Rs564398,type 2 diabetes
CDKN2B-AS1,Rs564398,atherosclerotic stroke
